Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
3	Maize	yg3	GRMZM2G165521	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green seedling.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Yellow green leaf.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green seedling.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green seedling.	3708
3	Maize	yg3	GRMZM2G165521	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Yellow green leaf.	3708
4	Maize	pg*-N590B		0.682	Yellow seeds.	Less yellow than yellow green.	3690
4	Maize	pg*-N590B		0.438	Yellow seed coat.	Less yellow than yellow green.	3690
4	Maize	pg*-N590B		0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	3690
4	Maize	pg*-N590B		0.000	Yellow seed coat.	Pale green plant.	3690
4	Maize	pg*-N590B		0.000	Yellow seed coat.	Lighter green seedlings or plants.	3690
4	Maize	pg*-N590B		0.000	Yellow seeds.	Pale green plant.	3690
4	Maize	pg*-N590B		0.000	Yellow seeds.	Lighter green seedlings or plants.	3690
4	Maize	pg*-N590B		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	3690
4	Maize	pg*-N590B		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3690
4	Maize	pg*-N590B		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3690
4	Maize	pg*-N590B		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3690
4	Maize	pg*-N590B		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3690
4	Maize	pg*-N590B		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	3690
4	Maize	pg*-N590B		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	3690
4	Maize	pg*-N590B		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	3690
5	Maize	pg*-N1881		0.682	Yellow seeds.	Less yellow than yellow green.	3684
5	Maize	pg*-N1881		0.438	Yellow seed coat.	Less yellow than yellow green.	3684
5	Maize	pg*-N1881		0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	3684
5	Maize	pg*-N1881		0.000	Yellow seed coat.	Pale green plant.	3684
5	Maize	pg*-N1881		0.000	Yellow seed coat.	Lighter green seedlings or plants.	3684
5	Maize	pg*-N1881		0.000	Yellow seeds.	Pale green plant.	3684
5	Maize	pg*-N1881		0.000	Yellow seeds.	Lighter green seedlings or plants.	3684
5	Maize	pg*-N1881		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	3684
5	Maize	pg*-N1881		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3684
5	Maize	pg*-N1881		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3684
5	Maize	pg*-N1881		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3684
5	Maize	pg*-N1881		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3684
5	Maize	pg*-N1881		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	3684
5	Maize	pg*-N1881		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	3684
5	Maize	pg*-N1881		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	3684
6	Maize	pg16		0.682	Yellow seeds.	Less yellow than yellow green.	3682
6	Maize	pg16		0.438	Yellow seed coat.	Less yellow than yellow green.	3682
6	Maize	pg16		0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	3682
6	Maize	pg16		0.000	Yellow seed coat.	Pale green plant.	3682
6	Maize	pg16		0.000	Yellow seed coat.	Lighter green seedlings or plants.	3682
6	Maize	pg16		0.000	Yellow seeds.	Pale green plant.	3682
6	Maize	pg16		0.000	Yellow seeds.	Lighter green seedlings or plants.	3682
6	Maize	pg16		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	3682
6	Maize	pg16		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3682
6	Maize	pg16		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3682
6	Maize	pg16		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3682
6	Maize	pg16		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3682
6	Maize	pg16		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	3682
6	Maize	pg16		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	3682
6	Maize	pg16		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	3682
7	Maize	pg13		0.682	Yellow seeds.	Less yellow than yellow green.	3681
7	Maize	pg13		0.438	Yellow seed coat.	Less yellow than yellow green.	3681
7	Maize	pg13		0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	3681
7	Maize	pg13		0.000	Yellow seed coat.	Pale green plant.	3681
7	Maize	pg13		0.000	Yellow seed coat.	Lighter green seedlings or plants.	3681
7	Maize	pg13		0.000	Yellow seeds.	Pale green plant.	3681
7	Maize	pg13		0.000	Yellow seeds.	Lighter green seedlings or plants.	3681
7	Maize	pg13		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	3681
7	Maize	pg13		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3681
7	Maize	pg13		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3681
7	Maize	pg13		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3681
7	Maize	pg13		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3681
7	Maize	pg13		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	3681
7	Maize	pg13		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	3681
7	Maize	pg13		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	3681
8	Maize	pg12		0.682	Yellow seeds.	Less yellow than yellow green.	3680
