Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Maize	pr1	GRMZM2G025832	0.000	Red aleurone.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	3761
2	Maize	pr*-N850		1.000	Red aleurone.	Red aleurone.	3776
2	Maize	pr*-N850		0.509	Purple aleurone.	Red aleurone.	3776
2	Maize	pr*-N850		0.308	Aleuron layer is colored, leading to a colored kernel.	Red aleurone.	3776
2	Maize	pr*-N850		0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Red aleurone.	3776
3	Maize	scm1		1.000	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored, leading to a colored kernel.	2961
3	Maize	scm1		0.736	Purple aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	2961
3	Maize	scm1		0.727	Aleuron layer is colored, leading to a colored kernel.	Colored aleurone.	2961
3	Maize	scm1		0.617	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1.	2961
3	Maize	scm1		0.588	Red aleurone.	Colored aleurone.	2961
3	Maize	scm1		0.529	Purple aleurone.	Colored aleurone.	2961
3	Maize	scm1		0.442	Aleuron layer is colored, leading to a colored kernel.	Anthocyanin color with A1 A2 C1 C2 R1.	2961
3	Maize	scm1		0.308	Red aleurone.	Aleuron layer is colored, leading to a colored kernel.	2961
3	Maize	scm1		0.277	Purple aleurone.	Aleuron layer is colored, leading to a colored kernel.	2961
3	Maize	scm1		0.273	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleuron layer is colored, leading to a colored kernel.	2961
3	Maize	scm1		0.260	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Colored aleurone.	2961
3	Maize	scm1		0.000	Purple aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	2961
3	Maize	scm1		0.000	Aleuron layer is colored, leading to a colored kernel.	Would be purple if with Pr1, Bz1 and Bz2.	2961
3	Maize	scm1		0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Would be purple if with Pr1, Bz1 and Bz2.	2961
3	Maize	scm1		0.000	Red aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	2961
3	Maize	scm1		0.000	Red aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	2961
4	Maize	Sc		1.000	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored, leading to a colored kernel.	2960
4	Maize	Sc		0.736	Purple aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	2960
4	Maize	Sc		0.727	Aleuron layer is colored, leading to a colored kernel.	Colored aleurone.	2960
4	Maize	Sc		0.617	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1.	2960
4	Maize	Sc		0.588	Red aleurone.	Colored aleurone.	2960
4	Maize	Sc		0.529	Purple aleurone.	Colored aleurone.	2960
4	Maize	Sc		0.442	Aleuron layer is colored, leading to a colored kernel.	Anthocyanin color with A1 A2 C1 C2 R1.	2960
4	Maize	Sc		0.308	Red aleurone.	Aleuron layer is colored, leading to a colored kernel.	2960
4	Maize	Sc		0.277	Purple aleurone.	Aleuron layer is colored, leading to a colored kernel.	2960
4	Maize	Sc		0.273	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleuron layer is colored, leading to a colored kernel.	2960
4	Maize	Sc		0.260	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Colored aleurone.	2960
4	Maize	Sc		0.000	Purple aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	2960
4	Maize	Sc		0.000	Aleuron layer is colored, leading to a colored kernel.	Would be purple if with Pr1, Bz1 and Bz2.	2960
4	Maize	Sc		0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Would be purple if with Pr1, Bz1 and Bz2.	2960
4	Maize	Sc		0.000	Red aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	2960
4	Maize	Sc		0.000	Red aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	2960
5	Maize	mdr1		1.000	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored, leading to a colored kernel.	2959
5	Maize	mdr1		0.736	Purple aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	2959
5	Maize	mdr1		0.727	Aleuron layer is colored, leading to a colored kernel.	Colored aleurone.	2959
5	Maize	mdr1		0.617	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1.	2959
5	Maize	mdr1		0.588	Red aleurone.	Colored aleurone.	2959
5	Maize	mdr1		0.529	Purple aleurone.	Colored aleurone.	2959
5	Maize	mdr1		0.451	Red aleurone.	Mottled aleurone.	2959
5	Maize	mdr1		0.442	Aleuron layer is colored, leading to a colored kernel.	Anthocyanin color with A1 A2 C1 C2 R1.	2959
5	Maize	mdr1		0.405	Purple aleurone.	Mottled aleurone.	2959
5	Maize	mdr1		0.308	Red aleurone.	Aleuron layer is colored, leading to a colored kernel.	2959
5	Maize	mdr1		0.277	Purple aleurone.	Aleuron layer is colored, leading to a colored kernel.	2959
5	Maize	mdr1		0.273	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleuron layer is colored, leading to a colored kernel.	2959
5	Maize	mdr1		0.260	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Colored aleurone.	2959
5	Maize	mdr1		0.245	Aleuron layer is colored, leading to a colored kernel.	Mottled aleurone.	2959
5	Maize	mdr1		0.000	Purple aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	2959
5	Maize	mdr1		0.000	Aleuron layer is colored, leading to a colored kernel.	Would be purple if with Pr1, Bz1 and Bz2.	2959
5	Maize	mdr1		0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Would be purple if with Pr1, Bz1 and Bz2.	2959
5	Maize	mdr1		0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Mottled aleurone.	2959
5	Maize	mdr1		0.000	Red aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	2959
5	Maize	mdr1		0.000	Red aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	2959
6	Maize	beta		1.000	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored, leading to a colored kernel.	2958
6	Maize	beta		0.736	Purple aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	2958
6	Maize	beta		0.727	Aleuron layer is colored, leading to a colored kernel.	Colored aleurone.	2958
6	Maize	beta		0.617	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1.	2958
6	Maize	beta		0.588	Red aleurone.	Colored aleurone.	2958
6	Maize	beta		0.529	Purple aleurone.	Colored aleurone.	2958
6	Maize	beta		0.475	Purple aleurone.	Purple husks.	2958
6	Maize	beta		0.442	Aleuron layer is colored, leading to a colored kernel.	Anthocyanin color with A1 A2 C1 C2 R1.	2958
6	Maize	beta		0.308	Red aleurone.	Aleuron layer is colored, leading to a colored kernel.	2958
6	Maize	beta		0.277	Purple aleurone.	Aleuron layer is colored, leading to a colored kernel.	2958
6	Maize	beta		0.273	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleuron layer is colored, leading to a colored kernel.	2958
6	Maize	beta		0.260	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Colored aleurone.	2958
6	Maize	beta		0.000	Purple aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	2958
6	Maize	beta		0.000	Aleuron layer is colored, leading to a colored kernel.	Would be purple if with Pr1, Bz1 and Bz2.	2958
6	Maize	beta		0.000	Aleuron layer is colored, leading to a colored kernel.	Purple husks.	2958
6	Maize	beta		0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Would be purple if with Pr1, Bz1 and Bz2.	2958
6	Maize	beta		0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Purple husks.	2958
6	Maize	beta		0.000	Red aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	2958
6	Maize	beta		0.000	Red aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	2958
6	Maize	beta		0.000	Red aleurone.	Purple husks.	2958
7	Maize	bz2	GRMZM2G016241	1.000	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored, leading to a colored kernel.	219
7	Maize	bz2	GRMZM2G016241	1.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	219
7	Maize	bz2	GRMZM2G016241	0.740	Purple aleurone.	Bronze or dilute purple aleurone color, green or brown plant, red pericarp with P. Purple aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.651	Purple aleurone.	Purple spots on bronze aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.601	Purple aleurone.	Bronze or dilute purple aleurone color.	219
7	Maize	bz2	GRMZM2G016241	0.521	Red aleurone.	Bronze or dilute purple aleurone color, green or brown plant, red pericarp with P. Purple aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.513	Aleuron layer is colored, leading to a colored kernel.	Aleurone color is bronze.	219
7	Maize	bz2	GRMZM2G016241	0.463	Red aleurone.	Bronze aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.416	Purple aleurone.	Bronze aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.415	Red aleurone.	Aleurone color is bronze.	219
7	Maize	bz2	GRMZM2G016241	0.378	Aleuron layer is colored, leading to a colored kernel.	Bronze or dilute purple aleurone color.	219
7	Maize	bz2	GRMZM2G016241	0.373	Purple aleurone.	Aleurone color is bronze.	219
7	Maize	bz2	GRMZM2G016241	0.335	Aleuron layer is colored, leading to a colored kernel.	Bronze or dilute purple aleurone color, green or brown plant, red pericarp with P. Purple aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.332	Red aleurone.	Purple spots on bronze aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.328	Aleuron layer is colored, leading to a colored kernel.	Whole plant color can be bronze.	219
7	Maize	bz2	GRMZM2G016241	0.308	Red aleurone.	Aleuron layer is colored, leading to a colored kernel.	219
7	Maize	bz2	GRMZM2G016241	0.306	Red aleurone.	Bronze or dilute purple aleurone color.	219
7	Maize	bz2	GRMZM2G016241	0.277	Purple aleurone.	Aleuron layer is colored, leading to a colored kernel.	219
7	Maize	bz2	GRMZM2G016241	0.273	Aleuron layer is colored, leading to a colored kernel.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	219
7	Maize	bz2	GRMZM2G016241	0.273	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleuron layer is colored, leading to a colored kernel.	219
7	Maize	bz2	GRMZM2G016241	0.251	Aleuron layer is colored, leading to a colored kernel.	Bronze aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.210	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Whole plant color can be bronze.	219
7	Maize	bz2	GRMZM2G016241	0.184	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleurone color is bronze.	219
7	Maize	bz2	GRMZM2G016241	0.180	Aleuron layer is colored, leading to a colored kernel.	Purple spots on bronze aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.136	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Bronze or dilute purple aleurone color.	219
7	Maize	bz2	GRMZM2G016241	0.127	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	With appropriate complementary factors, mutant is expressed in all tissues competent to form anthocyanins.	219
7	Maize	bz2	GRMZM2G016241	0.083	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Bronze or dilute purple aleurone color, green or brown plant, red pericarp with P. Purple aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.000	Purple aleurone.	Whole plant color can be bronze.	219
7	Maize	bz2	GRMZM2G016241	0.000	Purple aleurone.	Anthers not fluorescent.	219
7	Maize	bz2	GRMZM2G016241	0.000	Purple aleurone.	With appropriate complementary factors, mutant is expressed in all tissues competent to form anthocyanins.	219
7	Maize	bz2	GRMZM2G016241	0.000	Purple aleurone.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	219
7	Maize	bz2	GRMZM2G016241	0.000	Aleuron layer is colored, leading to a colored kernel.	Anthers not fluorescent.	219
7	Maize	bz2	GRMZM2G016241	0.000	Aleuron layer is colored, leading to a colored kernel.	With appropriate complementary factors, mutant is expressed in all tissues competent to form anthocyanins.	219
7	Maize	bz2	GRMZM2G016241	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthers not fluorescent.	219
7	Maize	bz2	GRMZM2G016241	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Bronze aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Purple spots on bronze aleurone.	219
7	Maize	bz2	GRMZM2G016241	0.000	Red aleurone.	Whole plant color can be bronze.	219
7	Maize	bz2	GRMZM2G016241	0.000	Red aleurone.	Anthers not fluorescent.	219
7	Maize	bz2	GRMZM2G016241	0.000	Red aleurone.	With appropriate complementary factors, mutant is expressed in all tissues competent to form anthocyanins.	219
7	Maize	bz2	GRMZM2G016241	0.000	Red aleurone.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	219
8	Maize	c1	GRMZM2G005066	1.000	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored, leading to a colored kernel.	165
8	Maize	c1	GRMZM2G005066	0.812	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored.	165
8	Maize	c1	GRMZM2G005066	0.736	Purple aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	165
8	Maize	c1	GRMZM2G005066	0.727	Aleuron layer is colored, leading to a colored kernel.	Colored aleurone.	165
8	Maize	c1	GRMZM2G005066	0.630	Aleuron layer is colored, leading to a colored kernel.	No color in the aleurone, specifically no color due to anthocyanins.	165
8	Maize	c1	GRMZM2G005066	0.617	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1.	165
8	Maize	c1	GRMZM2G005066	0.588	Red aleurone.	Colored aleurone.	165
8	Maize	c1	GRMZM2G005066	0.549	Aleuron layer is colored, leading to a colored kernel.	Light inducible colored aleurone.	165
8	Maize	c1	GRMZM2G005066	0.529	Purple aleurone.	Colored aleurone.	165
8	Maize	c1	GRMZM2G005066	0.519	Aleuron layer is colored, leading to a colored kernel.	Dilute aleurone color.	165
8	Maize	c1	GRMZM2G005066	0.519	Aleuron layer is colored, leading to a colored kernel.	Aleurone color diluted.	165
8	Maize	c1	GRMZM2G005066	0.497	Red aleurone.	Colorless aleurone.	165
8	Maize	c1	GRMZM2G005066	0.476	Red aleurone.	Aleuron layer is colored.	165
8	Maize	c1	GRMZM2G005066	0.460	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	No color in the aleurone, specifically no color due to anthocyanins.	165
8	Maize	c1	GRMZM2G005066	0.447	Purple aleurone.	Colorless aleurone.	165
8	Maize	c1	GRMZM2G005066	0.445	Red aleurone.	Light inducible colored aleurone.	165
8	Maize	c1	GRMZM2G005066	0.442	Aleuron layer is colored, leading to a colored kernel.	Anthocyanin color with A1 A2 C1 C2 R1.	165
8	Maize	c1	GRMZM2G005066	0.427	Purple aleurone.	Aleuron layer is colored.	165
8	Maize	c1	GRMZM2G005066	0.420	Red aleurone.	Dilute aleurone color.	165
8	Maize	c1	GRMZM2G005066	0.420	Red aleurone.	Aleurone color diluted.	165
8	Maize	c1	GRMZM2G005066	0.400	Purple aleurone.	Light inducible colored aleurone.	165
8	Maize	c1	GRMZM2G005066	0.400	Aleuron layer is colored, leading to a colored kernel.	Aleurone layer mottled.	165
8	Maize	c1	GRMZM2G005066	0.394	Red aleurone.	Aleurone layer mottled.	165
8	Maize	c1	GRMZM2G005066	0.377	Purple aleurone.	Dilute aleurone color.	165
8	Maize	c1	GRMZM2G005066	0.377	Purple aleurone.	Aleurone color diluted.	165
8	Maize	c1	GRMZM2G005066	0.369	Red aleurone.	Colorless aleurone with pigmented sectors.	165
8	Maize	c1	GRMZM2G005066	0.356	Aleuron layer is colored, leading to a colored kernel.	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	165
8	Maize	c1	GRMZM2G005066	0.354	Purple aleurone.	Aleurone layer mottled.	165
8	Maize	c1	GRMZM2G005066	0.332	Purple aleurone.	Colorless aleurone with pigmented sectors.	165
8	Maize	c1	GRMZM2G005066	0.327	Red aleurone.	No color in the aleurone, specifically no color due to anthocyanins.	165
8	Maize	c1	GRMZM2G005066	0.308	Red aleurone.	Aleuron layer is colored, leading to a colored kernel.	165
8	Maize	c1	GRMZM2G005066	0.293	Purple aleurone.	No color in the aleurone, specifically no color due to anthocyanins.	165
8	Maize	c1	GRMZM2G005066	0.288	Red aleurone.	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	165
8	Maize	c1	GRMZM2G005066	0.279	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	165
8	Maize	c1	GRMZM2G005066	0.277	Purple aleurone.	Aleuron layer is colored, leading to a colored kernel.	165
8	Maize	c1	GRMZM2G005066	0.273	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleuron layer is colored, leading to a colored kernel.	165
8	Maize	c1	GRMZM2G005066	0.270	Aleuron layer is colored, leading to a colored kernel.	Colorless aleurone.	165
8	Maize	c1	GRMZM2G005066	0.260	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Colored aleurone.	165
8	Maize	c1	GRMZM2G005066	0.259	Purple aleurone.	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	165
8	Maize	c1	GRMZM2G005066	0.211	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleuron layer is colored.	165
8	Maize	c1	GRMZM2G005066	0.206	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	However, anthocyanin pigmented sectors are present.	165
8	Maize	c1	GRMZM2G005066	0.200	Aleuron layer is colored, leading to a colored kernel.	Colorless aleurone with pigmented sectors.	165
8	Maize	c1	GRMZM2G005066	0.197	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Light inducible colored aleurone.	165
8	Maize	c1	GRMZM2G005066	0.186	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Dilute aleurone color.	165
8	Maize	c1	GRMZM2G005066	0.186	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleurone color diluted.	165
8	Maize	c1	GRMZM2G005066	0.162	Aleuron layer is colored, leading to a colored kernel.	Mottled kernel.	165
8	Maize	c1	GRMZM2G005066	0.000	Purple aleurone.	Typically, R mottling.	165
8	Maize	c1	GRMZM2G005066	0.000	Purple aleurone.	Chromosome breaking, 9S.	165
8	Maize	c1	GRMZM2G005066	0.000	Purple aleurone.	Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.	165
8	Maize	c1	GRMZM2G005066	0.000	Purple aleurone.	Usually caused by a transposable element.	165
8	Maize	c1	GRMZM2G005066	0.000	Purple aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	165
8	Maize	c1	GRMZM2G005066	0.000	Purple aleurone.	However, anthocyanin pigmented sectors are present.	165
8	Maize	c1	GRMZM2G005066	0.000	Purple aleurone.	Mottled kernel.	165
8	Maize	c1	GRMZM2G005066	0.000	Aleuron layer is colored, leading to a colored kernel.	Typically, R mottling.	165
8	Maize	c1	GRMZM2G005066	0.000	Aleuron layer is colored, leading to a colored kernel.	Chromosome breaking, 9S.	165
8	Maize	c1	GRMZM2G005066	0.000	Aleuron layer is colored, leading to a colored kernel.	Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.	165
8	Maize	c1	GRMZM2G005066	0.000	Aleuron layer is colored, leading to a colored kernel.	Usually caused by a transposable element.	165
8	Maize	c1	GRMZM2G005066	0.000	Aleuron layer is colored, leading to a colored kernel.	Would be purple if with Pr1, Bz1 and Bz2.	165
8	Maize	c1	GRMZM2G005066	0.000	Aleuron layer is colored, leading to a colored kernel.	However, anthocyanin pigmented sectors are present.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Aleurone layer mottled.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Typically, R mottling.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Chromosome breaking, 9S.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Usually caused by a transposable element.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Would be purple if with Pr1, Bz1 and Bz2.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Colorless aleurone.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Colorless aleurone with pigmented sectors.	165
8	Maize	c1	GRMZM2G005066	0.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Mottled kernel.	165
8	Maize	c1	GRMZM2G005066	0.000	Red aleurone.	Typically, R mottling.	165
8	Maize	c1	GRMZM2G005066	0.000	Red aleurone.	Chromosome breaking, 9S.	165
8	Maize	c1	GRMZM2G005066	0.000	Red aleurone.	Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.	165
8	Maize	c1	GRMZM2G005066	0.000	Red aleurone.	Usually caused by a transposable element.	165
8	Maize	c1	GRMZM2G005066	0.000	Red aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	165
8	Maize	c1	GRMZM2G005066	0.000	Red aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	165
8	Maize	c1	GRMZM2G005066	0.000	Red aleurone.	However, anthocyanin pigmented sectors are present.	165
8	Maize	c1	GRMZM2G005066	0.000	Red aleurone.	Mottled kernel.	165
9	Maize	bz1	GRMZM2G165390	1.000	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored, leading to a colored kernel.	218
9	Maize	bz1	GRMZM2G165390	1.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	218
9	Maize	bz1	GRMZM2G165390	0.740	Purple aleurone.	Bronze or dilute purple aleurone color, green or brown plant, red pericarp with P. Purple aleurone.	218
9	Maize	bz1	GRMZM2G165390	0.651	Purple aleurone.	Purple spots on bronze aleurone.	218
9	Maize	bz1	GRMZM2G165390	0.601	Purple aleurone.	Bronze or dilute purple aleurone color.	218
9	Maize	bz1	GRMZM2G165390	0.521	Red aleurone.	Bronze or dilute purple aleurone color, green or brown plant, red pericarp with P. Purple aleurone.	218
9	Maize	bz1	GRMZM2G165390	0.513	Aleuron layer is colored, leading to a colored kernel.	Aleurone color is bronze.	218
9	Maize	bz1	GRMZM2G165390	0.463	Red aleurone.	Bronze aleurone.	218
9	Maize	bz1	GRMZM2G165390	0.416	Purple aleurone.	Bronze aleurone.	218
9	Maize	bz1	GRMZM2G165390	0.415	Red aleurone.	Aleurone color is bronze.	218
9	Maize	bz1	GRMZM2G165390	0.378	Aleuron layer is colored, leading to a colored kernel.	Bronze or dilute purple aleurone color.	218
9	Maize	bz1	GRMZM2G165390	0.373	Purple aleurone.	Aleurone color is bronze.	218
9	Maize	bz1	GRMZM2G165390	0.335	Aleuron layer is colored, leading to a colored kernel.	Bronze or dilute purple aleurone color, green or brown plant, red pericarp with P. Purple aleurone.	218
9	Maize	bz1	GRMZM2G165390	0.332	Red aleurone.	Purple spots on bronze aleurone.	218
