Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
11	Maize	anl1		0.000	Pale aleurone.	Endosperm collapsed and partially defective.	2902
11	Maize	anl1		0.000	Pale aleurone.	Lethal.	2902
11	Maize	anl1		0.000	Pale aleurone.	Small kernel.	2902
11	Maize	anl1		0.000	Pale aleurone.	Small kernel is the consistent characteristic but variable in other aspects.	2902
11	Maize	anl1		0.000	Light-colored aleurone, lighter than dilute and less brown than bronze.	Collapsed endosperm.	2902
11	Maize	anl1		0.000	Light-colored aleurone, lighter than dilute and less brown than bronze.	Endosperm collapsed and partially defective.	2902
11	Maize	anl1		0.000	Light-colored aleurone, lighter than dilute and less brown than bronze.	Lethal.	2902
11	Maize	anl1		0.000	Light-colored aleurone, lighter than dilute and less brown than bronze.	Small kernel.	2902
11	Maize	anl1		0.000	Light-colored aleurone, lighter than dilute and less brown than bronze.	Small kernel is the consistent characteristic but variable in other aspects.	2902
12	Maize	a1	GRMZM2G026930	1.000	Pale aleurone.	Pale aleurone.	166
12	Maize	a1	GRMZM2G026930	1.000	Light-colored aleurone, lighter than dilute and less brown than bronze.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
12	Maize	a1	GRMZM2G026930	0.659	Pale aleurone.	Pale aleurone, with pigmented sectors.	166
12	Maize	a1	GRMZM2G026930	0.652	Pale aleurone.	No color in aleurone.	166
12	Maize	a1	GRMZM2G026930	0.652	Pale aleurone.	Colored aleurone.	166
12	Maize	a1	GRMZM2G026930	0.639	Reduced pigmentation in aleurone.	Pale aleurone, with pigmented sectors.	166
12	Maize	a1	GRMZM2G026930	0.623	Reduced pigmentation in aleurone.	Pale aleurone.	166
12	Maize	a1	GRMZM2G026930	0.584	Reduced pigmentation in aleurone.	No color in aleurone.	166
12	Maize	a1	GRMZM2G026930	0.584	Reduced pigmentation in aleurone.	Colored aleurone.	166
12	Maize	a1	GRMZM2G026930	0.570	Reduced pigmentation in aleurone.	Colorless aleurone with pigmented sectors.	166
12	Maize	a1	GRMZM2G026930	0.551	Pale aleurone.	Colorless aleurone.	166
12	Maize	a1	GRMZM2G026930	0.548	Pale aleurone.	Spotted aleurone.	166
12	Maize	a1	GRMZM2G026930	0.538	Pale aleurone.	Lack of anthocyanins in aleurone.	166
12	Maize	a1	GRMZM2G026930	0.527	Pale aleurone.	Aleuron layer is colored.	166
12	Maize	a1	GRMZM2G026930	0.524	Pale aleurone.	Colorless/pale aleurone with purple sectors.	166
12	Maize	a1	GRMZM2G026930	0.494	Reduced pigmentation in aleurone.	Colorless aleurone.	166
12	Maize	a1	GRMZM2G026930	0.490	Reduced pigmentation in aleurone.	Spotted aleurone.	166
12	Maize	a1	GRMZM2G026930	0.482	Reduced pigmentation in aleurone.	Lack of anthocyanins in aleurone.	166
12	Maize	a1	GRMZM2G026930	0.477	Light-colored aleurone, lighter than dilute and less brown than bronze.	No color in aleurone.	166
12	Maize	a1	GRMZM2G026930	0.477	Light-colored aleurone, lighter than dilute and less brown than bronze.	Colored aleurone.	166
12	Maize	a1	GRMZM2G026930	0.472	Reduced pigmentation in aleurone.	Aleuron layer is colored.	166
12	Maize	a1	GRMZM2G026930	0.409	Pale aleurone.	Colorless aleurone with pigmented sectors.	166
12	Maize	a1	GRMZM2G026930	0.385	Light-colored aleurone, lighter than dilute and less brown than bronze.	Aleuron layer is colored.	166
12	Maize	a1	GRMZM2G026930	0.368	Light-colored aleurone, lighter than dilute and less brown than bronze.	No color in the aleurone, specifically no color due to anthocyanins.	166
12	Maize	a1	GRMZM2G026930	0.362	Pale aleurone.	No color in the aleurone, specifically no color due to anthocyanins.	166
12	Maize	a1	GRMZM2G026930	0.360	Reduced pigmentation in aleurone.	Non-pigmented.	166
12	Maize	a1	GRMZM2G026930	0.347	Light-colored aleurone, lighter than dilute and less brown than bronze.	Aleuron layer is colored, leading to a colored kernel.	166
12	Maize	a1	GRMZM2G026930	0.341	Pale aleurone.	Aleuron layer is colored, leading to a colored kernel.	166
12	Maize	a1	GRMZM2G026930	0.327	Reduced pigmentation in aleurone.	Colorless/pale aleurone with purple sectors.	166
12	Maize	a1	GRMZM2G026930	0.324	Reduced pigmentation in aleurone.	No color in the aleurone, specifically no color due to anthocyanins.	166
12	Maize	a1	GRMZM2G026930	0.311	Pale aleurone.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
12	Maize	a1	GRMZM2G026930	0.311	Light-colored aleurone, lighter than dilute and less brown than bronze.	Pale aleurone.	166
12	Maize	a1	GRMZM2G026930	0.305	Reduced pigmentation in aleurone.	Aleuron layer is colored, leading to a colored kernel.	166
12	Maize	a1	GRMZM2G026930	0.278	Reduced pigmentation in aleurone.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
12	Maize	a1	GRMZM2G026930	0.273	Light-colored aleurone, lighter than dilute and less brown than bronze.	Green or brown plant.	166
12	Maize	a1	GRMZM2G026930	0.258	Reduced pigmentation in aleurone.	Pigmentation along the sides of the kernel.	166
12	Maize	a1	GRMZM2G026930	0.246	Light-colored aleurone, lighter than dilute and less brown than bronze.	Colorless aleurone.	166
12	Maize	a1	GRMZM2G026930	0.245	Light-colored aleurone, lighter than dilute and less brown than bronze.	Spotted aleurone.	166
12	Maize	a1	GRMZM2G026930	0.240	Light-colored aleurone, lighter than dilute and less brown than bronze.	Lack of anthocyanins in aleurone.	166
12	Maize	a1	GRMZM2G026930	0.236	Light-colored aleurone, lighter than dilute and less brown than bronze.	The pericarp is brown.	166
12	Maize	a1	GRMZM2G026930	0.236	Light-colored aleurone, lighter than dilute and less brown than bronze.	Brown pericarp.	166
12	Maize	a1	GRMZM2G026930	0.223	Reduced pigmentation in aleurone.	Flow pattern pigmentation.	166
12	Maize	a1	GRMZM2G026930	0.216	Reduced pigmentation in aleurone.	However, anthocyanin pigmented sectors are present.	166
12	Maize	a1	GRMZM2G026930	0.205	Light-colored aleurone, lighter than dilute and less brown than bronze.	Pale aleurone, with pigmented sectors.	166
12	Maize	a1	GRMZM2G026930	0.201	Light-colored aleurone, lighter than dilute and less brown than bronze.	Anthocyanin color with A1 A2 C1 C2 R1.	166
12	Maize	a1	GRMZM2G026930	0.201	Pale aleurone.	Pale purple husks.	166
12	Maize	a1	GRMZM2G026930	0.200	Light-colored aleurone, lighter than dilute and less brown than bronze.	Red-brown pericarp.	166
12	Maize	a1	GRMZM2G026930	0.183	Light-colored aleurone, lighter than dilute and less brown than bronze.	Colorless aleurone with pigmented sectors.	166
12	Maize	a1	GRMZM2G026930	0.163	Light-colored aleurone, lighter than dilute and less brown than bronze.	Colorless/pale aleurone with purple sectors.	166
12	Maize	a1	GRMZM2G026930	0.091	Light-colored aleurone, lighter than dilute and less brown than bronze.	Embryonic axis profile/color halo.	166
12	Maize	a1	GRMZM2G026930	0.075	Light-colored aleurone, lighter than dilute and less brown than bronze.	Ring or halo of anthocyanin color surrounding the kernel embryonic axis.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Anthers are green.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Seedling dies.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Silks are green.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	The pericarp is brown.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Anthers are green, rather than the normal yellow.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	In addition, lack of a1 transcript is confirmed.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Seedling dies after endosperm is used up.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Silks are green, rather than the normal yellow/white.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	A1 null transcript.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Brown pericarp.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Anthocyanin color with A1 A2 C1 C2 R1.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Embryonic axis profile/color halo.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	One example of expression is seen in the combination of a1 with R1-scm2.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Ring or halo of anthocyanin color surrounding the kernel embryonic axis.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Not at the crown.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Green anthers.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Usually appear to be yellow.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Green or brown plant.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Green silks.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Lethal.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Pale purple husks.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Purple husks.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Purple plant.	166
12	Maize	a1	GRMZM2G026930	0.000	Reduced pigmentation in aleurone.	Red-brown pericarp.	166
12	Maize	a1	GRMZM2G026930	0.000	Pale aleurone.	Anthers are green.	166
