Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Maize	a1	GRMZM2G026930	0.412	Anthocyanin color with A1 A2 C1 C2 R1.	Lack of anthocyanins in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.409	Colorless aleurone with pigmented sectors.	Pale aleurone.	166
1	Maize	a1	GRMZM2G026930	0.409	Pale aleurone.	Colorless aleurone with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.407	Aleuron layer is colored.	Lack of anthocyanins in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.407	Lack of anthocyanins in aleurone.	Aleuron layer is colored.	166
1	Maize	a1	GRMZM2G026930	0.391	Colorless/pale aleurone with purple sectors.	Pale purple husks.	166
1	Maize	a1	GRMZM2G026930	0.391	Pale purple husks.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.385	Aleuron layer is colored.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
1	Maize	a1	GRMZM2G026930	0.385	Light-colored aleurone, lighter than dilute and less brown than bronze.	Aleuron layer is colored.	166
1	Maize	a1	GRMZM2G026930	0.383	No color in aleurone.	Colorless aleurone with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.383	Colored aleurone.	Colorless aleurone with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.383	Colorless aleurone with pigmented sectors.	No color in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.383	Colorless aleurone with pigmented sectors.	Colored aleurone.	166
1	Maize	a1	GRMZM2G026930	0.374	Anthocyanin color with A1 A2 C1 C2 R1.	Ring or halo of anthocyanin color surrounding the kernel embryonic axis.	166
1	Maize	a1	GRMZM2G026930	0.374	Ring or halo of anthocyanin color surrounding the kernel embryonic axis.	Anthocyanin color with A1 A2 C1 C2 R1.	166
1	Maize	a1	GRMZM2G026930	0.368	No color in the aleurone, specifically no color due to anthocyanins.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
1	Maize	a1	GRMZM2G026930	0.368	Light-colored aleurone, lighter than dilute and less brown than bronze.	No color in the aleurone, specifically no color due to anthocyanins.	166
1	Maize	a1	GRMZM2G026930	0.363	Colorless aleurone.	Pale aleurone, with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.363	Pale aleurone, with pigmented sectors.	Colorless aleurone.	166
1	Maize	a1	GRMZM2G026930	0.362	No color in the aleurone, specifically no color due to anthocyanins.	Pale aleurone.	166
1	Maize	a1	GRMZM2G026930	0.362	Pale aleurone.	No color in the aleurone, specifically no color due to anthocyanins.	166
1	Maize	a1	GRMZM2G026930	0.361	Pale aleurone, with pigmented sectors.	Spotted aleurone.	166
1	Maize	a1	GRMZM2G026930	0.361	Spotted aleurone.	Pale aleurone, with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.355	Lack of anthocyanins in aleurone.	Pale aleurone, with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.355	Pale aleurone, with pigmented sectors.	Lack of anthocyanins in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.348	Aleuron layer is colored.	Pale aleurone, with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.348	Pale aleurone, with pigmented sectors.	Aleuron layer is colored.	166
1	Maize	a1	GRMZM2G026930	0.347	Aleuron layer is colored, leading to a colored kernel.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
1	Maize	a1	GRMZM2G026930	0.347	Light-colored aleurone, lighter than dilute and less brown than bronze.	Aleuron layer is colored, leading to a colored kernel.	166
1	Maize	a1	GRMZM2G026930	0.342	No color in aleurone.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.342	Colored aleurone.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.342	Colorless/pale aleurone with purple sectors.	No color in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.342	Colorless/pale aleurone with purple sectors.	Colored aleurone.	166
1	Maize	a1	GRMZM2G026930	0.341	Aleuron layer is colored.	Anthocyanin color with A1 A2 C1 C2 R1.	166
1	Maize	a1	GRMZM2G026930	0.341	Anthocyanin color with A1 A2 C1 C2 R1.	Aleuron layer is colored.	166
1	Maize	a1	GRMZM2G026930	0.341	Aleuron layer is colored, leading to a colored kernel.	Pale aleurone.	166
1	Maize	a1	GRMZM2G026930	0.341	Pale aleurone.	Aleuron layer is colored, leading to a colored kernel.	166
1	Maize	a1	GRMZM2G026930	0.334	However, anthocyanin pigmented sectors are present.	Anthocyanin color with A1 A2 C1 C2 R1.	166
1	Maize	a1	GRMZM2G026930	0.334	Anthocyanin color with A1 A2 C1 C2 R1.	However, anthocyanin pigmented sectors are present.	166
1	Maize	a1	GRMZM2G026930	0.331	In addition, lack of a1 transcript is confirmed.	A1 null transcript.	166
1	Maize	a1	GRMZM2G026930	0.331	A1 null transcript.	In addition, lack of a1 transcript is confirmed.	166
1	Maize	a1	GRMZM2G026930	0.322	Colorless aleurone with pigmented sectors.	Spotted aleurone.	166
1	Maize	a1	GRMZM2G026930	0.322	Spotted aleurone.	Colorless aleurone with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.316	Lack of anthocyanins in aleurone.	Colorless aleurone with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.316	Colorless aleurone with pigmented sectors.	Lack of anthocyanins in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.311	Pale aleurone.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
1	Maize	a1	GRMZM2G026930	0.311	Light-colored aleurone, lighter than dilute and less brown than bronze.	Pale aleurone.	166
1	Maize	a1	GRMZM2G026930	0.310	Aleuron layer is colored.	Colorless aleurone with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.310	Colorless aleurone with pigmented sectors.	Aleuron layer is colored.	166
1	Maize	a1	GRMZM2G026930	0.307	Colorless/pale aleurone with purple sectors.	Purple husks.	166
1	Maize	a1	GRMZM2G026930	0.307	Purple husks.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.301	Pigmentation along the sides of the kernel.	Non-pigmented.	166
1	Maize	a1	GRMZM2G026930	0.301	Non-pigmented.	Pigmentation along the sides of the kernel.	166
1	Maize	a1	GRMZM2G026930	0.299	However, anthocyanin pigmented sectors are present.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.299	Colorless/pale aleurone with purple sectors.	However, anthocyanin pigmented sectors are present.	166
1	Maize	a1	GRMZM2G026930	0.287	Colorless/pale aleurone with purple sectors.	Spotted aleurone.	166
1	Maize	a1	GRMZM2G026930	0.287	Spotted aleurone.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.287	No color in the aleurone, specifically no color due to anthocyanins.	Colorless aleurone.	166
1	Maize	a1	GRMZM2G026930	0.287	Colorless aleurone.	No color in the aleurone, specifically no color due to anthocyanins.	166
1	Maize	a1	GRMZM2G026930	0.285	No color in the aleurone, specifically no color due to anthocyanins.	Spotted aleurone.	166
1	Maize	a1	GRMZM2G026930	0.285	Spotted aleurone.	No color in the aleurone, specifically no color due to anthocyanins.	166
1	Maize	a1	GRMZM2G026930	0.282	Lack of anthocyanins in aleurone.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.282	Colorless/pale aleurone with purple sectors.	Lack of anthocyanins in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.279	No color in the aleurone, specifically no color due to anthocyanins.	Ring or halo of anthocyanin color surrounding the kernel embryonic axis.	166
1	Maize	a1	GRMZM2G026930	0.279	Ring or halo of anthocyanin color surrounding the kernel embryonic axis.	No color in the aleurone, specifically no color due to anthocyanins.	166
1	Maize	a1	GRMZM2G026930	0.276	Aleuron layer is colored.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.276	Colorless/pale aleurone with purple sectors.	Aleuron layer is colored.	166
1	Maize	a1	GRMZM2G026930	0.275	Anthers are green.	Green or brown plant.	166
1	Maize	a1	GRMZM2G026930	0.275	Green anthers.	Green or brown plant.	166
1	Maize	a1	GRMZM2G026930	0.275	Green or brown plant.	Anthers are green.	166
1	Maize	a1	GRMZM2G026930	0.275	Green or brown plant.	Green anthers.	166
1	Maize	a1	GRMZM2G026930	0.273	Green or brown plant.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
1	Maize	a1	GRMZM2G026930	0.273	Light-colored aleurone, lighter than dilute and less brown than bronze.	Green or brown plant.	166
1	Maize	a1	GRMZM2G026930	0.270	Aleuron layer is colored, leading to a colored kernel.	Colorless aleurone.	166
1	Maize	a1	GRMZM2G026930	0.270	Colorless aleurone.	Aleuron layer is colored, leading to a colored kernel.	166
1	Maize	a1	GRMZM2G026930	0.268	Aleuron layer is colored, leading to a colored kernel.	Spotted aleurone.	166
1	Maize	a1	GRMZM2G026930	0.268	Spotted aleurone.	Aleuron layer is colored, leading to a colored kernel.	166
