Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Maize	r1	GRMZM5G822829	1.000	Pale aleurone, with pigmented sectors.	Pale aleurone, with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	1.000	Purple aleurone.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	1.000	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	170
1	Maize	r1	GRMZM5G822829	1.000	Purple auricle.	Purple auricle.	170
1	Maize	r1	GRMZM5G822829	1.000	Anthocyanin pigment in auricle.	Anthocyanin pigment in auricle.	170
1	Maize	r1	GRMZM5G822829	1.000	Distinct from red auricle.	Distinct from red auricle.	170
1	Maize	r1	GRMZM5G822829	1.000	Requires Pl1.	Requires Pl1.	170
1	Maize	r1	GRMZM5G822829	1.000	Purple cob.	Purple cob.	170
1	Maize	r1	GRMZM5G822829	1.000	Purple plumule.	Purple plumule.	170
1	Maize	r1	GRMZM5G822829	1.000	Also reported in B112 (Chase, 1949).	Also reported in B112 (Chase, 1949).	170
1	Maize	r1	GRMZM5G822829	1.000	Anthocyanin pigment in plumule.	Anthocyanin pigment in plumule.	170
1	Maize	r1	GRMZM5G822829	1.000	Distinct from colored scutellum in which the entire germ is pigmented.	Distinct from colored scutellum in which the entire germ is pigmented.	170
1	Maize	r1	GRMZM5G822829	1.000	Purple sheath.	Purple sheath.	170
1	Maize	r1	GRMZM5G822829	1.000	Red coleoptile.	Red coleoptile.	170
1	Maize	r1	GRMZM5G822829	1.000	Red leaf tips.	Red leaf tips.	170
1	Maize	r1	GRMZM5G822829	1.000	Genes are listed where mutation causes change from the reference phenotype (green) to another pigmentation.	Genes are listed where mutation causes change from the reference phenotype (green) to another pigmentation.	170
1	Maize	r1	GRMZM5G822829	1.000	Red roots.	Red roots.	170
1	Maize	r1	GRMZM5G822829	1.000	Spotted aleurone.	Spotted aleurone.	170
1	Maize	r1	GRMZM5G822829	1.000	Stippled.	Stippled.	170
1	Maize	r1	GRMZM5G822829	1.000	Weakly colored coleoptile, seedlings.	Weakly colored coleoptile, seedlings.	170
1	Maize	r1	GRMZM5G822829	0.873	Aleurone layer mottled.	Mottled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.873	Mottled aleurone.	Aleurone layer mottled.	170
1	Maize	r1	GRMZM5G822829	0.834	Marbled aleurone.	Pale aleurone.	170
1	Maize	r1	GRMZM5G822829	0.834	Pale aleurone.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.812	Aleuron layer is colored.	Aleuron layer is colored, leading to a colored kernel.	170
1	Maize	r1	GRMZM5G822829	0.812	Aleuron layer is colored, leading to a colored kernel.	Aleuron layer is colored.	170
1	Maize	r1	GRMZM5G822829	0.808	Aleuron layer is colored.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.808	Colored aleurone.	Aleuron layer is colored.	170
1	Maize	r1	GRMZM5G822829	0.781	Colored aleurone.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.781	Marbled aleurone.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.773	Colorless aleurone with pigmented sectors.	Pale aleurone, with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.773	Pale aleurone, with pigmented sectors.	Colorless aleurone with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.771	Colored aleurone.	No color in the aleurone, specifically no color due to anthocyanins.	170
1	Maize	r1	GRMZM5G822829	0.771	No color in the aleurone, specifically no color due to anthocyanins.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.753	Anthers are green.	Anthers are green, rather than the normal yellow.	170
1	Maize	r1	GRMZM5G822829	0.753	Anthers are green, rather than the normal yellow.	Anthers are green.	170
1	Maize	r1	GRMZM5G822829	0.753	Anthers are green, rather than the normal yellow.	Green anthers.	170
1	Maize	r1	GRMZM5G822829	0.753	Green anthers.	Anthers are green, rather than the normal yellow.	170
1	Maize	r1	GRMZM5G822829	0.746	Anthocyanin color with A1 A2 C1 C2 R1.	No color in the aleurone, specifically no color due to anthocyanins.	170
1	Maize	r1	GRMZM5G822829	0.746	No color in the aleurone, specifically no color due to anthocyanins.	Anthocyanin color with A1 A2 C1 C2 R1.	170
1	Maize	r1	GRMZM5G822829	0.742	Colorless aleurone.	Colorless aleurone with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.742	Colorless aleurone with pigmented sectors.	Colorless aleurone.	170
1	Maize	r1	GRMZM5G822829	0.736	Would be purple if with Pr1, Bz1 and Bz2.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	0.736	Purple aleurone.	Would be purple if with Pr1, Bz1 and Bz2.	170
1	Maize	r1	GRMZM5G822829	0.729	Would be purple if with Pr1, Bz1 and Bz2.	Purple sheath.	170
1	Maize	r1	GRMZM5G822829	0.729	Purple sheath.	Would be purple if with Pr1, Bz1 and Bz2.	170
1	Maize	r1	GRMZM5G822829	0.727	Aleuron layer is colored, leading to a colored kernel.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.727	Colored aleurone.	Aleuron layer is colored, leading to a colored kernel.	170
1	Maize	r1	GRMZM5G822829	0.707	Lightly stippled.	Stippled.	170
1	Maize	r1	GRMZM5G822829	0.707	Stippled.	Lightly stippled.	170
1	Maize	r1	GRMZM5G822829	0.695	Colored leaf.	Colored plant.	170
1	Maize	r1	GRMZM5G822829	0.695	Colored plant.	Colored leaf.	170
1	Maize	r1	GRMZM5G822829	0.691	Mottled aleurone.	Mottled kernel.	170
1	Maize	r1	GRMZM5G822829	0.691	Mottled kernel.	Mottled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.687	Typically, R mottling.	Mottled kernel.	170
1	Maize	r1	GRMZM5G822829	0.687	Mottled kernel.	Typically, R mottling.	170
1	Maize	r1	GRMZM5G822829	0.680	Would be purple if with Pr1, Bz1 and Bz2.	Purple cob.	170
1	Maize	r1	GRMZM5G822829	0.680	Purple cob.	Would be purple if with Pr1, Bz1 and Bz2.	170
1	Maize	r1	GRMZM5G822829	0.676	Marbled aleurone.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	0.676	Purple aleurone.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.671	Colorless aleurone.	Colorless roots.	170
1	Maize	r1	GRMZM5G822829	0.671	Colorless roots.	Colorless aleurone.	170
1	Maize	r1	GRMZM5G822829	0.670	Green leaf tip.	Red leaf tips.	170
1	Maize	r1	GRMZM5G822829	0.670	Red leaf tips.	Green leaf tip.	170
1	Maize	r1	GRMZM5G822829	0.667	Purple plumule.	Anthocyanin pigment in plumule.	170
1	Maize	r1	GRMZM5G822829	0.667	Anthocyanin pigment in plumule.	Purple plumule.	170
1	Maize	r1	GRMZM5G822829	0.663	Red anthers.	Pale pink to red anthers.	170
1	Maize	r1	GRMZM5G822829	0.663	Pale pink to red anthers.	Red anthers.	170
1	Maize	r1	GRMZM5G822829	0.661	Colorless aleurone.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.661	Marbled aleurone.	Colorless aleurone.	170
1	Maize	r1	GRMZM5G822829	0.659	Pale aleurone.	Pale aleurone, with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.659	Pale aleurone, with pigmented sectors.	Pale aleurone.	170
1	Maize	r1	GRMZM5G822829	0.656	Marbled aleurone.	Spotted aleurone.	170
1	Maize	r1	GRMZM5G822829	0.656	Spotted aleurone.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.652	Colored aleurone.	Pale aleurone.	170
1	Maize	r1	GRMZM5G822829	0.652	Pale aleurone.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.638	Typically, R mottling.	Mottled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.638	Mottled aleurone.	Typically, R mottling.	170
1	Maize	r1	GRMZM5G822829	0.632	Aleuron layer is colored.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.632	Marbled aleurone.	Aleuron layer is colored.	170
1	Maize	r1	GRMZM5G822829	0.630	Aleuron layer is colored, leading to a colored kernel.	No color in the aleurone, specifically no color due to anthocyanins.	170
1	Maize	r1	GRMZM5G822829	0.630	No color in the aleurone, specifically no color due to anthocyanins.	Aleuron layer is colored, leading to a colored kernel.	170
1	Maize	r1	GRMZM5G822829	0.630	Distinct from purple plumule which has pigment in the embro axis only.	Purple plumule.	170
1	Maize	r1	GRMZM5G822829	0.630	Purple plumule.	Distinct from purple plumule which has pigment in the embro axis only.	170
1	Maize	r1	GRMZM5G822829	0.628	Would be purple if with Pr1, Bz1 and Bz2.	Purple auricle.	170
1	Maize	r1	GRMZM5G822829	0.628	Purple auricle.	Would be purple if with Pr1, Bz1 and Bz2.	170
1	Maize	r1	GRMZM5G822829	0.624	Aleuron layer is colored.	No color in the aleurone, specifically no color due to anthocyanins.	170
1	Maize	r1	GRMZM5G822829	0.624	No color in the aleurone, specifically no color due to anthocyanins.	Aleuron layer is colored.	170
1	Maize	r1	GRMZM5G822829	0.623	Navajo spot kernel.	Spotted aleurone.	170
1	Maize	r1	GRMZM5G822829	0.623	Spotted aleurone.	Navajo spot kernel.	170
1	Maize	r1	GRMZM5G822829	0.617	Aleuron layer is colored.	Aleurone layer mottled.	170
1	Maize	r1	GRMZM5G822829	0.617	Aleurone layer mottled.	Aleuron layer is colored.	170
1	Maize	r1	GRMZM5G822829	0.617	Anthocyanin color with A1 A2 C1 C2 R1.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	170
1	Maize	r1	GRMZM5G822829	0.617	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	Anthocyanin color with A1 A2 C1 C2 R1.	170
1	Maize	r1	GRMZM5G822829	0.603	Aleurone layer mottled.	Mottled kernel.	170
1	Maize	r1	GRMZM5G822829	0.603	Mottled kernel.	Aleurone layer mottled.	170
1	Maize	r1	GRMZM5G822829	0.599	Marbled aleurone.	Mottled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.599	Mottled aleurone.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.597	Colored scutellum.	Distinct from colored scutellum in which the entire germ is pigmented.	170
1	Maize	r1	GRMZM5G822829	0.597	Distinct from colored scutellum in which the entire germ is pigmented.	Colored scutellum.	170
1	Maize	r1	GRMZM5G822829	0.593	Purple auricle.	Anthocyanin pigment in auricle.	170
1	Maize	r1	GRMZM5G822829	0.593	Anthocyanin pigment in auricle.	Purple auricle.	170
1	Maize	r1	GRMZM5G822829	0.593	Red anthers.	Red roots.	170
1	Maize	r1	GRMZM5G822829	0.593	Red roots.	Red anthers.	170
1	Maize	r1	GRMZM5G822829	0.590	Colored plant.	No color in the aleurone, specifically no color due to anthocyanins.	170
1	Maize	r1	GRMZM5G822829	0.590	No color in the aleurone, specifically no color due to anthocyanins.	Colored plant.	170
1	Maize	r1	GRMZM5G822829	0.583	Anthers are green.	Red anthers.	170
1	Maize	r1	GRMZM5G822829	0.583	Red anthers.	Anthers are green.	170
1	Maize	r1	GRMZM5G822829	0.583	Red anthers.	Green anthers.	170
1	Maize	r1	GRMZM5G822829	0.583	Green anthers.	Red anthers.	170
1	Maize	r1	GRMZM5G822829	0.576	Anthocyanin color with A1 A2 C1 C2 R1.	Colored plant.	170
1	Maize	r1	GRMZM5G822829	0.576	Colored plant.	Anthocyanin color with A1 A2 C1 C2 R1.	170
1	Maize	r1	GRMZM5G822829	0.567	Would be purple if with Pr1, Bz1 and Bz2.	Purple plumule.	170
1	Maize	r1	GRMZM5G822829	0.567	Purple plumule.	Would be purple if with Pr1, Bz1 and Bz2.	170
1	Maize	r1	GRMZM5G822829	0.565	Colored leaf.	No color in the aleurone, specifically no color due to anthocyanins.	170
1	Maize	r1	GRMZM5G822829	0.565	No color in the aleurone, specifically no color due to anthocyanins.	Colored leaf.	170
1	Maize	r1	GRMZM5G822829	0.564	Pale aleurone.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	0.564	Purple aleurone.	Pale aleurone.	170
1	Maize	r1	GRMZM5G822829	0.559	Red coleoptile.	Weakly colored coleoptile, seedlings.	170
1	Maize	r1	GRMZM5G822829	0.559	Weakly colored coleoptile, seedlings.	Red coleoptile.	170
1	Maize	r1	GRMZM5G822829	0.557	Aleurone layer mottled.	Typically, R mottling.	170
1	Maize	r1	GRMZM5G822829	0.557	Typically, R mottling.	Aleurone layer mottled.	170
1	Maize	r1	GRMZM5G822829	0.556	Aleuron layer is colored, leading to a colored kernel.	Colored plant.	170
1	Maize	r1	GRMZM5G822829	0.556	Colored plant.	Aleuron layer is colored, leading to a colored kernel.	170
1	Maize	r1	GRMZM5G822829	0.552	Anthocyanin color with A1 A2 C1 C2 R1.	Colored leaf.	170
1	Maize	r1	GRMZM5G822829	0.552	Colored leaf.	Anthocyanin color with A1 A2 C1 C2 R1.	170
1	Maize	r1	GRMZM5G822829	0.551	Colorless aleurone.	Pale aleurone.	170
1	Maize	r1	GRMZM5G822829	0.551	Pale aleurone.	Colorless aleurone.	170
1	Maize	r1	GRMZM5G822829	0.550	Marbled aleurone.	Pale aleurone, with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.550	Pale aleurone, with pigmented sectors.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.548	Pale aleurone.	Spotted aleurone.	170
1	Maize	r1	GRMZM5G822829	0.548	Spotted aleurone.	Pale aleurone.	170
1	Maize	r1	GRMZM5G822829	0.537	Purple aleurone.	Purple sheath.	170
1	Maize	r1	GRMZM5G822829	0.537	Purple sheath.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	0.536	However, anthocyanin pigmented sectors are present.	Pale aleurone, with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.536	Pale aleurone, with pigmented sectors.	However, anthocyanin pigmented sectors are present.	170
1	Maize	r1	GRMZM5G822829	0.536	Purple auricle.	Distinct from red auricle.	170
1	Maize	r1	GRMZM5G822829	0.536	Distinct from red auricle.	Purple auricle.	170
1	Maize	r1	GRMZM5G822829	0.535	Red leaf tips.	Red roots.	170
1	Maize	r1	GRMZM5G822829	0.535	Red roots.	Red leaf tips.	170
1	Maize	r1	GRMZM5G822829	0.534	Anthocyanin or other variation in tissue around silk attachment.	Kernel mostly colorless with anthocyanin pigmented mark ('ink spot') at silk attachment.	170
1	Maize	r1	GRMZM5G822829	0.534	Kernel mostly colorless with anthocyanin pigmented mark ('ink spot') at silk attachment.	Anthocyanin or other variation in tissue around silk attachment.	170
1	Maize	r1	GRMZM5G822829	0.533	Aleuron layer is colored, leading to a colored kernel.	Colored leaf.	170
1	Maize	r1	GRMZM5G822829	0.533	Colored leaf.	Aleuron layer is colored, leading to a colored kernel.	170
1	Maize	r1	GRMZM5G822829	0.531	Colored aleurone.	Colored plant.	170
1	Maize	r1	GRMZM5G822829	0.531	Colored plant.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.529	Colored aleurone.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	0.529	Purple aleurone.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.527	Aleuron layer is colored.	Pale aleurone.	170
1	Maize	r1	GRMZM5G822829	0.527	Pale aleurone.	Aleuron layer is colored.	170
1	Maize	r1	GRMZM5G822829	0.526	Colorless kernels tipped with anthocyanin pigment.	Kernel mostly colorless with anthocyanin pigmented mark ('ink spot') at silk attachment.	170
1	Maize	r1	GRMZM5G822829	0.526	Kernel mostly colorless with anthocyanin pigmented mark ('ink spot') at silk attachment.	Colorless kernels tipped with anthocyanin pigment.	170
1	Maize	r1	GRMZM5G822829	0.525	Anthocyanin pigment in auricle.	Distinct from red auricle.	170
1	Maize	r1	GRMZM5G822829	0.525	Distinct from red auricle.	Anthocyanin pigment in auricle.	170
1	Maize	r1	GRMZM5G822829	0.523	Aleurone layer mottled.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.523	Marbled aleurone.	Aleurone layer mottled.	170
1	Maize	r1	GRMZM5G822829	0.516	Colored aleurone.	Colorless aleurone.	170
1	Maize	r1	GRMZM5G822829	0.516	Colorless aleurone.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.513	Distinct from purple plumule which has pigment in the embro axis only.	Anthocyanin pigment in plumule.	170
1	Maize	r1	GRMZM5G822829	0.513	Anthocyanin pigment in plumule.	Distinct from purple plumule which has pigment in the embro axis only.	170
1	Maize	r1	GRMZM5G822829	0.513	Colored aleurone.	Spotted aleurone.	170
1	Maize	r1	GRMZM5G822829	0.513	Spotted aleurone.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.509	Colorless refers to anthocyanin.	Colorless kernels tipped with anthocyanin pigment.	170
1	Maize	r1	GRMZM5G822829	0.509	Colorless kernels tipped with anthocyanin pigment.	Colorless refers to anthocyanin.	170
1	Maize	r1	GRMZM5G822829	0.509	Colored aleurone.	Colored leaf.	170
1	Maize	r1	GRMZM5G822829	0.509	Colored leaf.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.507	Colorless roots.	Colorless kernels tipped with anthocyanin pigment.	170
1	Maize	r1	GRMZM5G822829	0.507	Colorless kernels tipped with anthocyanin pigment.	Colorless roots.	170
1	Maize	r1	GRMZM5G822829	0.505	Colorless roots.	Colorless refers to anthocyanin.	170
1	Maize	r1	GRMZM5G822829	0.505	Colorless refers to anthocyanin.	Colorless roots.	170
1	Maize	r1	GRMZM5G822829	0.504	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	No color in the aleurone, specifically no color due to anthocyanins.	170
1	Maize	r1	GRMZM5G822829	0.504	No color in the aleurone, specifically no color due to anthocyanins.	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	170
1	Maize	r1	GRMZM5G822829	0.501	Purple aleurone.	Purple cob.	170
1	Maize	r1	GRMZM5G822829	0.501	Purple cob.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	0.500	Mottled aleurone.	Pale aleurone.	170
1	Maize	r1	GRMZM5G822829	0.500	Pale aleurone.	Mottled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.498	Colorless aleurone with pigmented sectors.	Colorless roots.	170
1	Maize	r1	GRMZM5G822829	0.498	Colorless roots.	Colorless aleurone with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.495	Purple cob.	Purple sheath.	170
1	Maize	r1	GRMZM5G822829	0.495	Purple sheath.	Purple cob.	170
1	Maize	r1	GRMZM5G822829	0.490	Colorless aleurone with pigmented sectors.	Marbled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.490	Marbled aleurone.	Colorless aleurone with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.490	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.490	Colored aleurone.	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	170
1	Maize	r1	GRMZM5G822829	0.478	Colorless aleurone with pigmented sectors.	However, anthocyanin pigmented sectors are present.	170
1	Maize	r1	GRMZM5G822829	0.478	However, anthocyanin pigmented sectors are present.	Colorless aleurone with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.477	Anthocyanin pigment in pericarp.	Anthocyanin pigment in auricle.	170
1	Maize	r1	GRMZM5G822829	0.477	Anthocyanin pigment in auricle.	Anthocyanin pigment in pericarp.	170
1	Maize	r1	GRMZM5G822829	0.477	Colored aleurone.	Light-colored aleurone, lighter than dilute and less brown than bronze.	170
1	Maize	r1	GRMZM5G822829	0.477	Light-colored aleurone, lighter than dilute and less brown than bronze.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.468	Colored aleurone.	Mottled aleurone.	170
1	Maize	r1	GRMZM5G822829	0.468	Mottled aleurone.	Colored aleurone.	170
1	Maize	r1	GRMZM5G822829	0.463	Purple aleurone.	Purple auricle.	170
1	Maize	r1	GRMZM5G822829	0.463	Purple auricle.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	0.460	No color in the aleurone, specifically no color due to anthocyanins.	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	170
1	Maize	r1	GRMZM5G822829	0.460	Anthocyanin color with A1 A2 C1 C2 R1 -PLUS- Pr1 Bz1 and Bz2.	No color in the aleurone, specifically no color due to anthocyanins.	170
1	Maize	r1	GRMZM5G822829	0.458	Purple auricle.	Purple sheath.	170
1	Maize	r1	GRMZM5G822829	0.458	Purple sheath.	Purple auricle.	170
1	Maize	r1	GRMZM5G822829	0.456	Navajo spot kernel.	Kernel mostly colorless with anthocyanin pigmented mark ('ink spot') at silk attachment.	170
1	Maize	r1	GRMZM5G822829	0.456	Kernel mostly colorless with anthocyanin pigmented mark ('ink spot') at silk attachment.	Navajo spot kernel.	170
1	Maize	r1	GRMZM5G822829	0.455	Red coleoptile.	Red roots.	170
1	Maize	r1	GRMZM5G822829	0.455	Red roots.	Red coleoptile.	170
1	Maize	r1	GRMZM5G822829	0.453	Red anthers.	Red leaf tips.	170
1	Maize	r1	GRMZM5G822829	0.453	Red leaf tips.	Red anthers.	170
1	Maize	r1	GRMZM5G822829	0.453	Colorless aleurone with pigmented sectors.	Colorless kernels tipped with anthocyanin pigment.	170
1	Maize	r1	GRMZM5G822829	0.453	Colorless kernels tipped with anthocyanin pigment.	Colorless aleurone with pigmented sectors.	170
1	Maize	r1	GRMZM5G822829	0.452	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	Anthocyanin color with A1 A2 C1 C2 R1.	170
1	Maize	r1	GRMZM5G822829	0.452	Anthocyanin color with A1 A2 C1 C2 R1.	Irregular distribution of color among aleurone cells with appropriate anthocyanin genes.	170
1	Maize	r1	GRMZM5G822829	0.448	Navajo spot kernel.	In some backgrounds, the crown spot can resemble flying eagles, dragon flies, owl eyes, etc.	170
1	Maize	r1	GRMZM5G822829	0.448	In some backgrounds, the crown spot can resemble flying eagles, dragon flies, owl eyes, etc.	Navajo spot kernel.	170
1	Maize	r1	GRMZM5G822829	0.447	Colorless aleurone.	Purple aleurone.	170
1	Maize	r1	GRMZM5G822829	0.447	Purple aleurone.	Colorless aleurone.	170
1	Maize	r1	GRMZM5G822829	0.444	Purple aleurone.	Spotted aleurone.	170
1	Maize	r1	GRMZM5G822829	0.444	Spotted aleurone.	Purple aleurone.	170
